organization,timestamp,open,high,low,close,volume
AMZN,26/03/2002,14.64,15.45,14.55,14.83,4925100
AMZN,25/03/2002,15.47,15.73,14.72,14.74,5116100
AMZN,22/03/2002,15.12,15.6,15.1,15.53,5185000
AMZN,21/03/2002,15.24,15.24,14.56,15.17,5577900
AMZN,20/03/2002,14.48,15.13,14.3,14.5,7179300
AMZN,19/03/2002,15.15,15.4,14.56,14.66,4893700
AMZN,18/03/2002,14.15,15.28,14.14,15.01,9831800
AMZN,15/03/2002,14.27,14.29,13.55,14.03,12320700
AMZN,14/03/2002,15.5,15.5,14.28,14.48,15169300
AMZN,13/03/2002,16.05,16.34,15.64,15.74,5559400
AMZN,12/03/2002,16.59,16.59,16.04,16.31,5619100
AMZN,11/03/2002,16.04,16.88,15.86,16.71,6624700
AMZN,08/03/2002,16.25,16.96,15.93,16.35,9434800
AMZN,07/03/2002,16.41,16.95,15.4,15.62,9272300
AMZN,06/03/2002,14.82,16.59,14.82,16.33,14262700
AMZN,05/03/2002,16,16.68,15.53,15.97,8809700
AMZN,04/03/2002,15.42,16.49,15.4,16.48,13928200
AMZN,01/03/2002,14.13,15.4,14.12,15.39,9839200
AMZN,28/02/2002,14.29,14.75,13.93,14.1,6052400
AMZN,27/02/2002,14.55,14.73,14.12,14.27,8550600
AMZN,26/02/2002,13.51,14.49,13.45,14.4,8310500
AMZN,25/02/2002,13.09,13.74,13,13.73,5734700
AMZN,22/02/2002,13.05,13.23,12.7,13.07,7865400
AMZN,21/02/2002,12.91,13.65,12.9,13.26,8276200
AMZN,20/02/2002,13.4,13.4,12.15,12.96,8016100
AMZN,19/02/2002,12.95,13.84,12.8,13.01,8291900
AMZN,15/02/2002,14.04,14.04,13.27,13.41,7265400
AMZN,14/02/2002,13.34,14.26,13.3,13.88,9281500
AMZN,13/02/2002,13.1,13.33,13.06,13.29,6040800
AMZN,12/02/2002,13.03,13.24,12.5,12.9,7463400
AMZN,11/02/2002,12.64,13.5,12.54,13.3,9469700
AMZN,08/02/2002,11.51,12.67,11.5,12.52,6085600
AMZN,07/02/2002,11.25,11.85,11.06,11.24,7172400
AMZN,06/02/2002,11.9,12,11.2,11.26,8859400
AMZN,05/02/2002,11.98,12.29,11.16,11.5,14315700
AMZN,04/02/2002,12.91,13.09,12.43,12.53,19135800
AMZN,01/02/2002,14.09,14.09,13.35,13.73,7801400
AMZN,31/01/2002,14.12,14.49,13.41,14.19,10485300
AMZN,30/01/2002,13.98,14.25,13.2,13.9,14751800
AMZN,29/01/2002,15.54,15.55,13.97,14.22,20244900
AMZN,28/01/2002,14.86,15.77,14.76,15.5,23016000
AMZN,25/01/2002,13.56,15.39,13.39,14.44,30276500
AMZN,24/01/2002,12.75,14.06,12.71,14.01,23468600
AMZN,23/01/2002,12.6,12.6,11.9,12.47,18031600
AMZN,22/01/2002,12.74,12.8,12.15,12.6,56645900
AMZN,18/01/2002,9.6,10.55,9.39,10.16,11493500
AMZN,17/01/2002,9.82,9.85,9.4,9.74,16630700
AMZN,16/01/2002,10.01,10.01,9.03,9.13,15039900
AMZN,15/01/2002,10.34,10.42,10.16,10.29,5092300
AMZN,14/01/2002,10.8,10.83,10.09,10.11,5973300
AMZN,11/01/2002,11.03,11.34,10.93,11.03,4276800
AMZN,10/01/2002,11.66,11.67,10.87,11.04,8125900
AMZN,09/01/2002,11.96,12.17,11.3,11.53,10879600
AMZN,08/01/2002,12.27,12.32,11.75,11.85,6041100
AMZN,07/01/2002,12.08,12.52,12.08,12.34,12182900
AMZN,04/01/2002,12.02,12.4,11.95,12.25,12687300
AMZN,03/01/2002,11.94,11.94,11.05,11.9,10875700
